id,cluster_id,absolute_url,case_name,date_filed,year,confidence,is_affirmance,is_notice_and_comment,agency,rule_short_name,cfr_citation,federal_register_citation,reasoning
4507753,4727426,/opinion/4727426/government-of-guam-v-united-states/,Government of Guam v. United States,2020-02-14,2020,0.97,no,no,,,,,"This opinion concerns statutory interpretation of CERCLA sections 107 and 113 in the context of a dispute between Guam and the United States over liability for the Ordot Dump cleanup. The court does not apply Chevron deference at any step, and there is no agency regulation or notice-and-comment rulemaking at issue. The decision is purely a matter of statutory construction of CERCLA's cost-recovery and contribution provisions."
4507755,4727428,/opinion/4727428/charles-gresham-v-alex-azar-ii/,"Charles Gresham v. Alex Azar, II",2020-02-14,2020,0.97,no,no,Department of Health and Human Services,Arkansas Works Medicaid Demonstration Waiver,,,"The D.C. Circuit in this case affirmed the district court's vacatur of the Secretary's approval of Arkansas's Medicaid demonstration waiver under § 1315, finding the approval arbitrary and capricious under APA review—not Chevron step two analysis. The court applied Chevron step one (not step two), finding Congress's intent clear that Medicaid's primary objective is providing health care coverage, and the Secretary's alternative objectives lacked textual support. Additionally, the challenged agen"
4516149,4735802,/opinion/4735802/eagle-pharmaceuticals-inc-v-alex-azar-ii/,"Eagle Pharmaceuticals, Inc. v. Alex Azar, II",2020-03-13,2020,0.95,no,yes,Food and Drug Administration,FDA Orphan Drug Clinical Superiority Requirement,"21 C.F.R. §§ 316.3, 316.20, 316.31, 316.34",78 Fed. Reg. 35117,"The court resolved this case at Chevron Step One, holding that the Orphan Drug Act unambiguously required the FDA to grant marketing exclusivity upon designation and approval, with no room for the FDA's post-approval clinical superiority requirement. Because the court found the statute unambiguous at Step One and ruled against the agency, it never reached Chevron Step Two. Therefore, this opinion does not qualify as a Chevron Step Two affirmance of the agency's interpretation."
4520230,4739883,/opinion/4739883/baltimore-gas-and-electric-company-v-ferc/,Baltimore Gas and Electric Company v. FERC,2020-03-27,2020,0.85,no,yes,Federal Energy Regulatory Commission,FERC Tax Normalization Rule (Order No. 144),18 C.F.R. § 35.24,,"The court applied Chevron deference to FERC's interpretation of its own regulations and Order No. 144 (a notice-and-comment rulemaking on tax normalization), finding FERC's reading 'reasonable and reasonably explained.' However, the court's analysis was primarily framed as arbitrary and capricious review rather than explicitly invoking Chevron Step Two, and the main holdings concerned whether FERC's application of Order No. 144 was arbitrary and capricious and whether FERC adequately distinguish"
4523172,4742825,/opinion/4742825/natural-resources-defense-council-v-andrew-wheeler/,Natural Resources Defense Council v. Andrew Wheeler,2020-04-07,2020,0.97,no,no,Environmental Protection Agency,EPA 2018 SNAP HFC Suspension Rule,,"83 Fed. Reg. 18,431","The court did not apply Chevron step two to uphold an agency interpretation of an ambiguous statute. Rather, the court vacated EPA's 2018 rule precisely because EPA issued it without notice-and-comment procedures, finding it was a legislative rule rather than an interpretive rule. The opinion concerns whether EPA's post-remand action was procedurally valid, not whether an agency's statutory interpretation deserves Chevron deference."
4525042,4744695,/opinion/4744695/united-parcel-service-inc-v-prc/,"United Parcel Service, Inc. v. PRC",2020-04-14,2020,0.97,no,yes,Postal Regulatory Commission,Institutional Cost Contribution Requirement for Competitive Products,,,"The court vacated and remanded the Commission's Order rather than upholding it, finding the agency's interpretation of 39 U.S.C. § 3633(a)(3) and (b) arbitrary and capricious because it was 'largely incomprehensible' and failed to adequately consider costs 'uniquely or disproportionately associated with' competitive products. Although the court applied Chevron's framework and noted the statute was subject to deference, it explicitly declined to defer to the Commission's interpretation because th"
4527400,4747053,/opinion/4747053/louisiana-environmental-action-v-epa/,Louisiana Environmental Action v. EPA,2020-04-21,2020,0.97,no,yes,Environmental Protection Agency,2017 NESHAP for Chemical Recovery Combustion Sources at Pulp Mills,"40 C.F.R. pt. 63, subpt. MM",82 Fed. Reg. 47238,"The court explicitly declined to apply Chevron deference, stating it resolved the case at Chevron Step One because 'the text of the statute unambiguously supports Petitioners' reading.' Rather than upholding EPA's interpretation, the court granted the petition for review and remanded the 2017 Rule. Therefore, this is not a Chevron Step Two affirmance of the agency's interpretation."
4534702,4754355,/opinion/4754355/kiewit-power-constructors-co-v-secretary-of-labor/,Kiewit Power Constructors Co. v. Secretary of Labor,2020-05-15,2020,0.25,yes,no,"Occupational Safety and Health Administration (OSHA), Department of Labor",Quick-Drenching Eyewash Facility Standard for Construction,29 C.F.R. § 1926.50(g),58 Fed. Reg. 35076,"The court applied Chevron step two and upheld the Secretary of Labor's interpretation that OSH Act section 6(a) authorized applying the Walsh-Healey quick-drenching standard to the construction industry, finding the interpretation permissible and entitled to deference. However, the regulation at issue (29 C.F.R. § 1926.50(g)) was not adopted through notice-and-comment rulemaking — it was promulgated under section 6(a)'s expedited rulemaking exemption and later formally redesignated in 1993 witho"
4535253,4754906,/opinion/4754906/state-of-maryland-v-epa/,State of Maryland v. EPA,2020-05-19,2020,0.85,no,no,Environmental Protection Agency,EPA Denial of Section 126(b) Petitions from Delaware and Maryland,,"83 Fed. Reg. 50,444","The court applied Chevron step two analysis to the EPA's interpretation of section 126(b) of the Clean Air Act regarding whether petitioning states can rely on out-of-state monitoring data, but the opinion as presented does not clearly uphold the EPA at step two on this question — it appears to be evaluating the reasonableness of the EPA's interpretation without a definitive affirmance shown in the excerpt. Additionally, the challenged agency action was a petition denial (adjudication), not a no"
4539373,4759026,/opinion/4759026/the-nasdaq-stock-market-llc-v-sec/,"The NASDAQ Stock Market, LLC v. SEC",2020-06-05,2020,0.97,no,no,Securities and Exchange Commission,SEC interpretation of Section 19(d) of the Exchange Act for fee challenges,,,"The D.C. Circuit did not uphold the agency's interpretation at Chevron step two. Instead, the court rejected the SEC's interpretation of Section 19(d) of the Exchange Act, vacated the Commission's decision, and remanded. The court explicitly held that the SEC's reading of Section 19(d) was unreasonable, even assuming Chevron applied, because it was inconsistent with the text and structure of the statute. Additionally, the challenged interpretation was adopted through adjudication (an SEC order),"
4540022,4759675,/opinion/4759675/american-federation-of-government-employees-v-flra/,American Federation of Government Employees v. FLRA,2020-06-09,2020,0.97,no,no,Federal Labor Relations Authority,CBP El Paso Checkpoint Vehicle Inspection Memo,,,"The court did not uphold the agency's interpretation at Chevron step two; rather, it vacated and remanded the FLRA's order as arbitrary and capricious because the Authority failed to reasonably explain its departure from precedent. The case involved an FLRA adjudication reviewing an arbitration award, not a notice-and-comment rulemaking. Therefore, neither the Chevron step two affirmance nor the notice-and-comment rulemaking criteria are met."
4541058,4760711,/opinion/4760711/circus-circus-casinos-inc-v-nlrb/,"Circus Circus Casinos, Inc. v. NLRB",2020-06-12,2020,0.97,no,no,National Labor Relations Board,,,,"The D.C. Circuit granted Circus Circus's petition for review and denied enforcement of the NLRB's order, finding the Board acted arbitrarily and capriciously in applying the Weingarten rule and Wright Line standard. The court did not uphold any agency interpretation at Chevron step two. Additionally, the NLRB's standards at issue were developed through adjudication, not notice-and-comment rulemaking."
4541689,4761342,/opinion/4761342/new-york-stock-exchange-llc-v-sec/,New York Stock Exchange LLC v. SEC,2020-06-16,2020,0.97,no,yes,Securities and Exchange Commission,Transaction Fee Pilot for NMS Stocks (Rule 610T),17 C.F.R. § 242.610T,84 Fed. Reg. 5202,"The D.C. Circuit vacated Rule 610T, holding that the SEC lacked delegated authority from Congress to promulgate the Pilot Program. The court did not uphold the agency at Chevron step two; rather, it found the rule exceeded the SEC's statutory authority. Although the rule was adopted through notice-and-comment rulemaking, this is not a Chevron step two affirmance."
4541690,4761343,/opinion/4761343/merck-co-inc-v-hhs/,"Merck & Co., Inc. v. HHS",2020-06-16,2020,0.97,no,yes,Department of Health and Human Services / Centers for Medicare and Medicaid Services,Drug Pricing Transparency / Disclosure Rule,42 C.F.R. pts. 403,"84 Fed. Reg. 20,732","The D.C. Circuit applied Chevron Step Two but struck down the agency's interpretation rather than upholding it, finding that the Disclosure Rule was not a reasonable exercise of the Secretary's statutory authority under 42 U.S.C. §§ 1302(a) and 1395hh(a)(1). While the rule was promulgated through notice-and-comment rulemaking, the court affirmed the district court's vacatur of the rule, meaning this is a Chevron Step Two rejection, not an affirmance. Therefore, is_chevron_step_two_affirmance is "
4545155,4764808,/opinion/4764808/usps-v-prc/,USPS v. PRC,2020-06-30,2020,0.85,no,no,Postal Regulatory Commission,Inbound Letter Post financial data disclosure order,39 C.F.R. § 3007.201,"83 Fed. Reg. 33,879","The court applied Chevron deference to the Commission's interpretation of 39 U.S.C. § 504(g)(3)(A), but the Postal Service conceded the interpretation was entitled to Chevron deference and argued only that it was unreasonable. The court upheld the Commission's interpretation, but the challenged action was an adjudicatory order (the Commission's vote to disclose specific data from the 2018 compliance report), not a notice-and-comment rulemaking. Additionally, the court's analysis focused more on "
4545157,4764810,/opinion/4764810/allegheny-defense-project-v-ferc/,Allegheny Defense Project v. FERC,2020-06-30,2020,0.97,no,no,Federal Energy Regulatory Commission,FERC Tolling Orders for Rehearing Applications,18 C.F.R. § 385.713,,"The D.C. Circuit expressly held that Chevron deference does not apply to Section 717r(a) of the Natural Gas Act because it is a jurisdiction-conferring provision that courts, not agencies, must construe. The court then held that the Commission's tolling orders—which merely delayed deemed denial without substantively acting on rehearing applications—violated the plain statutory text. Thus the court did not apply Chevron step two and did not uphold any agency interpretation; it ruled against the C"
4547486,4767139,/opinion/4767139/natl-assoc-of-regulatory-v-ferc/,Nat'l Assoc. of Regulatory v. FERC,2020-07-10,2020,0.85,no,yes,Federal Energy Regulatory Commission (FERC),Electric Storage Participation in RTO/ISO Markets (Order No. 841),18 C.F.R. § 35.28,,"The court explicitly stated it need not rely on Chevron deference because 'FERC's authority under the Act is unambiguous,' resolving the jurisdictional question at what would be Chevron step one rather than step two. The court upheld Order No. 841 on the merits, finding FERC did not exceed its jurisdiction and the rule was not arbitrary and capricious, but this was not a Chevron step two analysis. Order No. 841 was issued through notice-and-comment rulemaking and modified 18 C.F.R. § 35.28."
4547488,4767141,/opinion/4767141/clean-wisconsin-v-epa/,Clean Wisconsin v. EPA,2020-07-10,2020,0.95,no,no,Environmental Protection Agency,2015 Ozone NAAQS Area Designations,,"83 Fed. Reg. 25,776","This case involves judicial review of EPA's area designations for the 2015 ozone NAAQS, which the court reviews under the arbitrary and capricious standard of the APA and Clean Air Act, not Chevron step two. The court grants several petitions and finds EPA's designations arbitrary and capricious, meaning it did not uphold the agency's action. Additionally, the area designations are not notice-and-comment rulemakings adopting statutory interpretations but rather individualized factual determinati"
4549135,4768788,/opinion/4768788/grace-v-william-barr/,Grace v. William Barr,2020-07-17,2020,0.92,no,no,Department of Justice / Department of Homeland Security / USCIS,Matter of A-B- and USCIS Credible Fear Guidance (PM-602-0162),8 C.F.R. § 208.30,,"The court in this case largely affirmed the district court's invalidation of the challenged policies rather than upholding the agency's interpretations. The challenged policies were adopted through an administrative adjudication (Matter of A-B-) and a non-notice-and-comment policy memorandum (USCIS Guidance PM-602-0162), not through notice-and-comment rulemaking. The court applied Chevron step one and arbitrary-and-capricious analysis, and while it reversed some portions of the district court's "
4549136,4768789,/opinion/4768789/association-for-community-v-trea/,Association for Community v. TREA,2020-07-17,2020,0.95,yes,yes,"Departments of Treasury, Labor, and Health and Human Services",2018 Short-Term Limited Duration Insurance Rule,,"83 Fed. Reg. 38,212","The court explicitly applied Chevron, finding 'short-term limited duration insurance' ambiguous and then upholding the Departments' definition (initial contract term of less than one year, maximum duration of three years with renewals) as a permissible construction of HIPAA and the ACA—satisfying Chevron step two. The 2018 rule was promulgated through notice-and-comment rulemaking, as the opinion describes a proposal published at 83 Fed. Reg. 7,437 followed by a comment period and a final rule a"
4549137,4768790,/opinion/4768790/american-hospital-association-v-alex-azar-ii/,"American Hospital Association v. Alex Azar, II",2020-07-17,2020,0.92,yes,yes,Department of Health and Human Services,2019 OPPS Rule: E&M Reimbursement Rate Reduction for Off-Campus Provider-Based Departments,42 C.F.R. § 413.65,"83 Fed. Reg. 58,818","The D.C. Circuit explicitly applied the Chevron two-step framework and upheld HHS's interpretation of 42 U.S.C. § 1395l(t)(2)(F) as ambiguous, concluding at step two that the agency's service-specific, non-budget-neutral reimbursement reduction for evaluation and management services at off-campus provider-based departments was a reasonable interpretation of its authority to 'develop a method for controlling unnecessary increases in the volume of covered outpatient services.' The challenged rule "
4549822,4769475,/opinion/4769475/association-for-community-v-trea/,Association for Community v. TREA,2020-07-17,2020,0.95,yes,yes,"Departments of Treasury, Labor, and Health and Human Services",2018 Short-Term Limited Duration Insurance Rule,,"83 Fed. Reg. 38,212","The court explicitly applied Chevron, finding 'short-term limited duration insurance' ambiguous and upholding the Departments' definition (initial contract term less than one year, maximum duration three years including renewals) as a permissible construction of HIPAA and the ACA. The 2018 STLDI Rule was issued following a notice-and-comment rulemaking period, as evidenced by the proposed rule at 83 Fed. Reg. 7,437 (Feb. 21, 2018) and the final rule at 83 Fed. Reg. 38,212 (Aug. 3, 2018). The cou"
4551489,4771142,/opinion/4771142/tig-insurance-company-v-republic-of-argentina/,TIG Insurance Company v. Republic of Argentina,2020-07-28,2020,0.99,no,no,,,,,"This case concerns interpretation of the Foreign Sovereign Immunities Act (FSIA), specifically whether Argentina's property was 'used for a commercial activity' under 28 U.S.C. § 1610(a). The court's analysis is entirely a matter of statutory interpretation with no agency involved and no administrative regulation at issue. There is no Chevron analysis whatsoever, and no notice-and-comment rulemaking is at issue."
4552519,4772172,/opinion/4772172/american-hospital-association-v-alex-azar-ii/,"American Hospital Association v. Alex Azar, II",2020-07-31,2020,0.92,yes,yes,Department of Health and Human Services,2018 OPPS 340B Hospital SCOD Reimbursement Rate Reduction,,82 Fed. Reg. 52356,"The D.C. Circuit applied Chevron deference and upheld HHS's interpretation of subclause (II) of 42 U.S.C. § 1395l(t)(14)(A)(iii)(II), finding that HHS reasonably construed its authority to 'adjust' SCOD payment rates 'as necessary for purposes of this paragraph' to include reducing reimbursements to 340B hospitals to align payments with actual acquisition costs. The court explicitly stated the agency's interpretation was 'not directly foreclosed and is reasonable,' which is a Chevron step two an"
4554568,4774221,/opinion/4774221/keith-allen-v-dc/,Keith Allen v. DC,2020-08-11,2020,0.99,no,no,,,,,"This case involves a statutory interpretation dispute about D.C. appropriations riders capping IDEA attorneys' fees and whether interest accrues on capped amounts. There is no agency regulation or Chevron analysis anywhere in the opinion. The court applies common law background principles and statutory interpretation to resolve a dispute between private parties and the District of Columbia, with no administrative agency involved."
4557765,4777418,/opinion/4777418/citizens-for-responsibility-v-fec/,Citizens for Responsibility v. FEC,2020-08-21,2020,0.97,no,yes,Federal Election Commission,FEC Independent Expenditure Contributor Disclosure Rule,11 C.F.R. § 109.10(e)(1)(vi),45 Fed. Reg. 15080,"The D.C. Circuit applied Chevron step one (not step two) and found the statute unambiguous, holding that the FEC's disclosure rule conflicted with the plain terms of FECA (c)(1) and (c)(2)(C). The court explicitly stated 'If the intent of Congress is clear, that is the end of the matter' and proceeded to strike down the regulation, so this is a Chevron step one invalidation rather than a step two affirmance. Although the rule was promulgated through notice-and-comment rulemaking, the court did n"
4569935,4789588,/opinion/4789588/confederated-tribes-v-steven-mnuchin/,Confederated Tribes v. Steven Mnuchin,2020-09-25,2020,0.95,no,no,U.S. Department of the Treasury,CARES Act Title V / ISDA Indian Tribe Definition – ANC Eligibility,12 C.F.R. § 1805.104,,"The D.C. Circuit did not uphold an agency interpretation at Chevron Step Two; rather, it rejected the government's interpretation that ANCs qualify as Indian Tribes under ISDA and held that ANCs are not eligible for CARES Act Title V funds. The court explicitly noted the government did not even invoke Chevron deference, and instead declined to give Skidmore deference to the Interior Department's position. The case involved a statutory interpretation question resolved by the court on de novo revi"
4573376,4793029,/opinion/4793029/napleton-1050-inc-v-nlrb/,"Napleton 1050, Inc. v. NLRB",2020-10-06,2020,0.97,no,no,National Labor Relations Board,,,,"This case involves NLRB adjudication of unfair labor practice charges under the National Labor Relations Act, not notice-and-comment rulemaking. The court reviewed the Board's application of the Wright Line burden-shifting framework (an adjudicatory standard) to determine whether Napleton Cadillac violated Sections 8(a)(1) and 8(a)(3) of the NLRA. There is no Chevron step two analysis of an ambiguous statute applied through notice-and-comment rulemaking in this opinion."
4580881,4800534,/opinion/4800534/huashan-zhang-v-uscis/,Huashan Zhang v. USCIS,2020-10-27,2020,0.95,no,no,USCIS (United States Citizenship and Immigration Services),EB-5 Capital Definition Regulation,8 C.F.R. § 204.6(e),,"The court did not uphold the agency's interpretation at Chevron step two; rather, it rejected USCIS's interpretation of 8 C.F.R. § 204.6(e) as impermissible, holding that loan proceeds unambiguously qualify as 'cash' under the regulation. The court found the regulation's text unambiguous and therefore did not reach Chevron deference, explicitly noting that given the clarity of the regulation it could not defer to the agency's contrary interpretation. Additionally, the challenged interpretation w"
4588407,4808060,/opinion/4808060/bobs-tire-co-inc-v-nlrb/,"Bob's Tire Co., Inc. v. NLRB",2020-11-20,2020,0.95,no,no,National Labor Relations Board,NLRB unfair labor practice order regarding duty to bargain over subcontracting,,,"This case involves review of an NLRB adjudicatory order finding unfair labor practices, not a notice-and-comment rulemaking. The court applied a substantial evidence standard and afforded 'considerable deference' to the Board's statutory construction, but did not explicitly engage in Chevron step two analysis. The interpretation at issue arose from Board adjudication and precedent, not a notice-and-comment regulation."
4644641,4840862,/opinion/4840862/pssi-global-services-llc-v-fcc/,"PSSI Global Services, L.L.C. v. FCC",2020-12-18,2020,0.85,no,yes,Federal Communications Commission,C-Band Spectrum Reallocation Order (3.7–4.2 GHz for 5G),47 C.F.R. § 2.106,"85 Fed. Reg. 22,804","While the court does cite Chevron as the standard for reviewing FCC legal determinations, the opinion does not actually apply Chevron step two to uphold a specific statutory interpretation as a reasonable construction of an ambiguous statute. The court's analysis focuses primarily on whether the FCC's actions were arbitrary and capricious, whether the FCC exceeded its modification authority under 47 U.S.C. § 316(a)(1), and whether substantial evidence supported the agency's findings—without clea"
4647363,4843584,/opinion/4843584/american-hospital-association-v-alex-azar-ii/,"American Hospital Association v. Alex Azar, II",2020-12-29,2020,0.85,no,yes,Department of Health and Human Services,Hospital Price Transparency Requirements (Standard Charges Rule),,"84 Fed. Reg. 65,524","The court explicitly declined to apply Chevron deference, instead resolving the statutory interpretation question under traditional tools of statutory construction (text, structure, and purpose), concluding that the best reading of the statute permitted the Secretary's rule. The court stated 'we need not decide that question here' regarding Chevron's applicability and proceeded to conduct de novo statutory interpretation. While the rule was issued through notice-and-comment rulemaking and the co"
4651902,4848123,/opinion/4848123/llc-spc-stileks-v-republic-of-moldova/,LLC SPC Stileks v. Republic of Moldova,2021-01-15,2021,0.99,no,no,,,,,"This case involves an international arbitration enforcement dispute under the Foreign Sovereign Immunities Act and the New York Convention, with no agency statutory interpretation or Chevron analysis present. The court addresses issues of sovereign immunity, arbitral award confirmation, prejudgment interest, and currency denomination. There is no notice-and-comment rulemaking or Chevron step two analysis anywhere in the opinion."
4652158,4848379,/opinion/4848379/american-lung-association-v-epa/,American Lung Association v. EPA,2021-01-19,2021,0.95,no,yes,Environmental Protection Agency,Affordable Clean Energy Rule,40 C.F.R. pt. 60,84 Fed. Reg. 32520,"The D.C. Circuit vacated the EPA's Affordable Clean Energy Rule, finding it rested on a fundamental misconstruction of Section 7411(d) of the Clean Air Act. The court did not uphold the agency's interpretation at Chevron step two; rather, it struck down the rule. Although the ACE Rule was a notice-and-comment rulemaking, the court's disposition was a rejection of the agency's statutory interpretation, not an affirmance."
4653667,4849888,/opinion/4849888/aircraft-service-international-v-ferc/,Aircraft Service International v. FERC,2021-01-22,2021,0.95,no,no,Federal Energy Regulatory Commission,FERC Northville Dock pipeline jurisdiction framework,,,"The court upheld FERC's determination that the Central Florida Pipeline moves fuel intrastate, applying the Northville Dock framework developed through agency adjudication (not notice-and-comment rulemaking). The court did not engage in Chevron step two analysis; instead it reviewed FERC's factual and legal determinations under an arbitrary-and-capricious standard and found them reasonable. Because the interpretive framework at issue originated in adjudication rather than notice-and-comment rule"
4655865,4852086,/opinion/4852086/sierra-club-v-epa/,Sierra Club v. EPA,2021-01-29,2021,0.82,yes,yes,Environmental Protection Agency,2018 Ozone NAAQS Implementation Rule - Alternative Baseline Years Provision,,"83 Fed. Reg. 62,998","The court applied Chevron step two to the alternative baseline years provision of EPA's 2018 Implementation Rule, finding that Congress had not spoken directly to the precise question of baseline years for future NAAQS, and that EPA's interpretation allowing states to choose between two statutory grounded baseline years was reasonable. The 2018 Implementation Rule was promulgated through notice-and-comment rulemaking as published at 83 Fed. Reg. 62,998. The court denied the petition for review w"
4678022,4874243,/opinion/4874243/genus-medical-technologies-llc-v-fda/,Genus Medical Technologies LLC v. FDA,2021-04-16,2021,0.97,no,no,FDA,FDA classification of contrast agents as drugs,,,"The D.C. Circuit affirmed the district court's grant of summary judgment against the FDA, holding that the FDCA unambiguously forecloses the FDA's interpretation at Chevron step one—not step two. The court found the statute's text, structure, and legislative history clearly require that a product meeting the device definition must be regulated as a device, leaving no room for agency discretion. Additionally, the FDA's classification was made through an informal letter/designation ruling, not a n"
4678830,4875051,/opinion/4875051/joseph-fisher-v-pbgc/,Joseph Fisher v. PBGC,2021-04-20,2021,0.88,yes,yes,Pension Benefit Guaranty Corporation (PBGC),PBGC Asset Allocation Rule – Prohibition on Anticipatory Lump-Sum Distributions,29 C.F.R. § 4044.4(b),46 Fed. Reg. 9480,"The D.C. Circuit explicitly applied the Chevron two-step framework, found ERISA ambiguous at step one regarding pre-NOIT lump-sum distributions, and then at step two upheld 29 C.F.R. § 4044.4(b) as a permissible construction of ERISA because it promotes the statute's purpose of preventing abuse during anticipated plan terminations. The regulation at issue was promulgated through notice-and-comment rulemaking, as evidenced by its codification in the C.F.R. and publication in the Federal Register "
4685652,4881873,/opinion/4881873/rav-truck-and-trailer-repairs-v-nlrb/,RAV Truck and Trailer Repairs v. NLRB,2021-05-11,2021,0.97,no,no,National Labor Relations Board,,,,"This case involves review of an NLRB adjudicatory order finding unfair labor practices under the NLRA, not review of a notice-and-comment rulemaking. The court applies substantial evidence review and NLRB precedent standards, not Chevron step two analysis. There is no statutory ambiguity resolved through agency rulemaking at issue."
4689724,4885945,/opinion/4885945/district-no-1-pacific-coast-district-marine-engineers-beneficial/,"District No. 1, Pacific Coast District, Marine Engineers' Beneficial Association AFL-CIO v. Liberty Maritime Corporation",2021-05-25,2021,0.99,no,no,,,,,"This opinion concerns a labor arbitration dispute between a maritime union and Liberty Maritime Corporation, specifically about who decides whether an arbitrator was validly appointed under a collective bargaining agreement. There is no agency statutory interpretation, no Chevron analysis, and no administrative rulemaking at issue. The case is purely a contract/arbitration law dispute."
4692960,4889181,/opinion/4889181/tri-county-telephone-association-inc-v-fcc/,"Tri-County Telephone Association, Inc. v. FCC",2021-06-04,2021,0.85,no,no,Federal Communications Commission,Uniendo a Puerto Rico Fund / Connect USVI Fund Hurricane Relief Orders,47 C.F.R. §§ 54.1–54.1612,,"The court references Chevron deference in the context of the FCC's interpretation of 47 U.S.C. § 254(b) principles, but it does not conduct a Chevron step two analysis upholding a specific agency interpretation of an ambiguous statute. The court's analysis primarily addresses APA good-cause exceptions, arbitrary-and-capricious review, and statutory construction, not a Chevron step two affirmance. Additionally, the Stage I Order at issue was issued without notice and comment (invoking the good-ca"
4692961,4889182,/opinion/4889182/telesat-canada-v-fcc/,Telesat Canada v. FCC,2021-06-04,2021,0.72,yes,yes,Federal Communications Commission,FCC Regulatory Fees for Non-U.S. Licensed Space Stations with U.S. Market Access,47 C.F.R. § 25.137,35 FCC Rcd. 4976,"The court upheld the FCC's interpretation of Section 9 of the Communications Act, finding that the Commission reasonably concluded it could charge foreign-licensed satellite operators with U.S. market access the same regulatory fees as U.S.-licensed competitors. The court invoked Chevron, acknowledging the statute was 'ambiguous' regarding which beneficiaries could be charged fees, and found the Commission's reading was not unreasonable. The agency action was a Report and Order (rulemaking) that"
4698685,4894906,/opinion/4894906/overdevest-nurseries-lp-v-martin-walsh/,"Overdevest Nurseries, L.P. v. Martin Walsh",2021-06-25,2021,0.97,yes,yes,Department of Labor,H-2A Corresponding Employment Definition (2010 Rule),20 C.F.R. § 655.103(b),"75 Fed. Reg. 6,884","The D.C. Circuit explicitly applied Chevron Step Two, finding the Department of Labor's 2010 definition of 'corresponding employment' in 20 C.F.R. § 655.103(b) to be a reasonable interpretation of the ambiguous statutory term 'similarly employed' in 8 U.S.C. § 1188(a)(1)(B). The court upheld the agency's interpretation, concluding it reasonably advanced the statute's purpose of protecting U.S. workers from adverse wage effects. The 2010 rule was promulgated through notice-and-comment rulemaking,"
4700848,4897069,/opinion/4897069/american-fuel-petrochemical-manufacturers-v-epa/,American Fuel & Petrochemical Manufacturers v. EPA,2021-07-02,2021,0.98,no,yes,Environmental Protection Agency,E15 Reid Vapor Pressure Waiver Rule,40 C.F.R. § 80.27,"84 Fed. Reg. 26,980","The court applied the Chevron two-step framework but vacated Section II of the E15 Rule at Chevron Step One, finding that the statutory text of 42 U.S.C. § 7545(h)(4) unambiguously applies only to E10 fuel blends and not to E15. Because the court found the statute unambiguous and rejected EPA's interpretation at Step One, this is not a Chevron Step Two affirmance. Although the rule was issued through notice-and-comment rulemaking, the court struck down rather than upheld the agency's interpretat"
4701444,4897665,/opinion/4897665/the-judge-rotenberg-educational-center-inc-v-fda/,"The Judge Rotenberg Educational Center, Inc. v. FDA",2021-07-06,2021,0.97,no,yes,Food and Drug Administration,FDA Ban on Electrical Stimulation Devices for Self-Injurious or Aggressive Behavior,21 C.F.R. § 882.5235,85 Fed. Reg. 13312,"The majority opinion vacated the FDA's rule, holding that the agency lacked statutory authority under 21 U.S.C. § 396 to impose a use-specific ban on electrical stimulation devices. The court did not apply Chevron deference at all, finding the statute unambiguous and resolving the case at Chevron step one against the agency. Although the dissent argued the case should proceed to Chevron step two and the agency's interpretation should be upheld, the majority did not affirm the agency's interpreta"
4702451,4898672,/opinion/4898672/great-lakes-communication-corp-v-fcc/,Great Lakes Communication Corp v. FCC,2021-07-09,2021,0.72,no,yes,Federal Communications Commission,Access Stimulation Rule (Intercarrier Compensation),,34 FCC Rcd. 9035,"The court invoked Chevron and found the FCC's interpretation of 'just and reasonable' under 47 U.S.C. § 201(b)—as applied to its access stimulation rules—to be 'eminently permissible,' which corresponds to a Chevron step two reasonableness affirmance. The rule was promulgated through notice-and-comment rulemaking, as evidenced by the 2018 NPRM and subsequent final Order. However, the court's Chevron analysis was brief and intertwined with its statutory authority and arbitrary-and-capricious anal"
4702452,4898673,/opinion/4898673/feng-wang-v-antony-blinken/,Feng Wang v. Antony Blinken,2021-07-09,2021,0.99,no,no,Department of State,Counting investor visa derivatives against the investor visa cap,,,"The court resolved the case at Chevron Step One, finding that the statute unambiguously required the Department of State to count investors' spouses and children against the investor visa cap. The court explicitly declined to reach Chevron deference or notice-and-comment issues. Therefore, this is not a Chevron Step Two affirmance."
4704854,4901075,/opinion/4901075/cigar-association-of-america-v-fda/,Cigar Association of America v. FDA,2021-07-20,2021,0.82,yes,yes,Food and Drug Administration (FDA),Deeming Rule – classification of pipe as 'component or part' of tobacco product,"21 C.F.R. §§ 1100, 1140, 1143","81 Fed. Reg. 28,974","The court explicitly applied Chevron step two to uphold FDA's classification of a pipe as a 'component or part' of a tobacco product under the Deeming Rule, finding the agency offered a reasoned explanation for its permissible interpretation of the ambiguous statutory term. The Deeming Rule was promulgated through notice-and-comment rulemaking and published in the Federal Register. The court also addressed the User Fees Rule at Chevron step one (finding no ambiguity) and alternatively at step tw"
4708717,4904938,/opinion/4904938/communications-workers-of-america-afl-cio-v-att-inc/,"Communications Workers of America, AFL-CIO v. AT&T Inc.",2021-08-03,2021,0.99,no,no,,,,,"This case involves a labor arbitration dispute between Communications Workers of America and AT&T, focusing on whether questions of arbitrability should be decided by an arbitrator or a court under the Federal Arbitration Act and the parties' contract incorporating AAA rules. There is no agency statutory interpretation, no Chevron analysis, and no notice-and-comment rulemaking at issue. The opinion is entirely about contract interpretation and arbitration law."
